wallet,involved_in_illicit_pattern,pattern_types_involved,anomaly_score,shap_reason,shap_avg_amount_zscore_log,shap_max_abs_amount_zscore_log,shap_tx_count,shap_tx_frequency_per_day_log,shap_fan_in_degree,shap_fan_out_degree,shap_max_geo_velocity_kmh_log,shap_avg_geo_velocity_kmh_log,shap_time_of_day_entropy
bc1qfdtzj2l72v08ktrpw3hhigvummwcmzx8j5ms20,False,,0.49296632388708905,Driven by: an unusually extreme single transaction amount (contributed +0.241); an unusually high number of incoming payments (contributed +0.171); an unusually high number of outgoing payments (contributed +0.123).,0.07807218595267697,0.2414009930391748,0.1122576339463449,-0.8718858167891359,0.17125456443158346,0.12325939663024829,-0.37589375189834245,-0.47018756565874936,-0.4139358004029133
bc1qn0ajufqymbnw8bkxcgw1vgll42jzntmfek2o7f,False,,0.4928307795659895,Driven by: an unusually extreme single transaction amount (contributed +0.224); unusually large average transaction amount (contributed +0.160); consistently high peer geo-velocity (contributed +0.138).,0.16039784243022642,0.2239707184135258,-0.7356362958880773,0.13565730940794773,-0.665282284370458,-0.5524693811699135,0.07394192003408764,0.13807139975685764,-0.18024495066225085
bc1qxhl5v32bh1a4ogn378vpcayp9ypdax6kdd49ik,False,,0.4923502229579314,Driven by: an atypical time-of-day transaction pattern (contributed +0.251); an unusually high number of incoming payments (contributed +0.240); an atypical number of transactions (contributed +0.215).,-1.5323939621690785,-0.7652228409538161,0.21501909724822796,0.15073199336905332,0.24034140057890796,0.21446976533108453,-0.04766360469362605,-0.11326286752937936,0.25080630353906236
bc1qzvrctlt4q9bc2be3yqy5fu7bfxq7bzegbl2qgv,False,,0.49221837874070345,Driven by: an unusually extreme single transaction amount (contributed +0.260); unusually large average transaction amount (contributed +0.244); an unusually high transaction frequency (contributed +0.190).,0.24398671275926198,0.25998800454542387,-0.3998393407343347,0.1896265753005981,-0.7850421863060437,0.07631024341826187,-0.22360086289402087,-0.3960043072775223,-0.34864113389982765
bc1qx5zphw7lhxol0iuod0fuviv6txomi8co2xzdir,False,,0.4920623628495852,Driven by: unusually large average transaction amount (contributed +0.219); an unusually high transaction frequency (contributed +0.190); an unusually extreme single transaction amount (contributed +0.132).,0.2194288768967553,0.1323278654761887,-0.25983021828262115,0.18966550439567229,-0.9060386893831079,-0.41722895657772513,-0.0884811048563455,-0.11842145994469909,-0.12995260530351396
bc1q0kz4z7whwkmy9x8sylemruyp04k43safyh1fkj,False,,0.49196285091205033,Driven by: unusually large average transaction amount (contributed +0.287); an unusually extreme single transaction amount (contributed +0.234); an unusually high transaction frequency (contributed +0.234).,0.28667141542366514,0.23395363674802533,-0.6394567548581541,0.23373638029092864,-0.5694547063410801,-0.4577935070243696,-0.12469679709411463,-0.03596308237342703,-0.3025380293905158
bc1qdo7002g3yu6vk0ucc1m3o55ixva1nkbtfshb0o,True,"fanin,fanout",0.49157176476640485,Driven by: an unusually high transaction frequency (contributed +0.249); an unusually extreme single transaction amount (contributed +0.242); consistently high peer geo-velocity (contributed +0.049).,0.03641319502547701,0.24209436148877364,-0.6049758411678333,0.2488108252424391,-0.6332514934690652,-0.5108315553963051,-0.10938395573889405,0.048743571406741557,-0.08140644633714203
bc1qdkmu6u4pllgf309hsuwdkejp5k7917xfh41a68,True,"fanin,fanout",0.4914139904290005,Driven by: an unusually extreme single transaction amount (contributed +0.256); an unusually high transaction frequency (contributed +0.220); unusually large average transaction amount (contributed +0.064).,0.06410451563023027,0.2560015423890241,-0.20797068404482444,0.22006176288803855,-0.06742037898584052,-0.17837145440722788,-0.8237902066906074,-0.6265332866079868,0.004875410747604158
bc1quv1ffofq1rucl37pr5a5hfsh6qrnv3hlw3zfes,True,fanin,0.4913346208241036,Driven by: an unusually extreme single transaction amount (contributed +0.231); an unusually high transaction frequency (contributed +0.228); an unusually high number of outgoing payments (contributed +0.155).,-0.4185927522386978,0.2314972640392513,-0.2452439248722385,0.22779578079642093,-0.508180742106566,0.1550846697070417,-0.48580347880557984,-0.3195763120364598,0.0063640800296598694
bc1qp8hqmabsi9nb74x2ek3zezqacj4t0sekkbp2qd,True,coinjoin,0.49081223437625293,Driven by: unusually large average transaction amount (contributed +0.267); an unusually extreme single transaction amount (contributed +0.267); consistently high peer geo-velocity (contributed +0.006).,0.2671133793106397,0.2668148291868727,-0.1942934611132307,-0.08340185257260167,-0.7586149039683979,-0.8291488549025985,-0.01966576456570707,0.006473024139045314,0.003790714164176289
bc1qh1joqnuvk6jopzdtjxaf16yfeiq7ka8obm5ry6,False,,0.4904999631078994,Driven by: an unusually high number of incoming payments (contributed +0.231); an atypical number of transactions (contributed +0.229); an atypical time-of-day transaction pattern (contributed +0.221).,-1.5531815198613936,-0.7545815223714096,0.22854782909268662,0.1360162711639611,0.2313191770577703,0.19269336635670684,0.001447351127471609,-0.03449389634319945,0.22070663080891048
bc1qjsfpfmnf7uiwjta882jozibp9of9svca3dc9e6,True,fanin,0.48999593182269247,Driven by: an unusually extreme single transaction amount (contributed +0.274); an unusually high transaction frequency (contributed +0.178); an unusually high number of outgoing payments (contributed +0.153).,0.09395776515772457,0.27444212242474725,-0.2708620621995094,0.17826498759366188,-0.5878207683321229,0.1526690598852699,-0.5673864454991465,-0.43636953804107914,-0.15322580995974255
bc1qf1xw53zg1igae7utei5cqom3oqcez5xtebi7t9,True,peeling,0.4899818117994365,Driven by: unusually large average transaction amount (contributed +0.256); an unusually extreme single transaction amount (contributed +0.149); an unusually high number of outgoing payments (contributed +0.068).,0.2561526416604646,0.1491323038881947,-0.34981266632080255,0.0379772759784927,-1.165376918100302,0.06758539056979769,-0.1409024331592064,-0.007832165149054859,-0.16282820034619158
bc1q5k5dj3rzql0h5qqjvwuptvn29mrqvd7x1jmh6t,True,peeling,0.4897059473767699,Driven by: unusually large average transaction amount (contributed +0.211); an unusually extreme single transaction amount (contributed +0.176); an atypical time-of-day transaction pattern (contributed +0.120).,0.2111411334007609,0.1764304901188905,0.061900098583235016,-0.7298784750317093,-0.3216952373649023,-0.46600312532928273,-0.17151729089007506,-0.18776250338294245,0.11980380808920632
bc1qf65j1vrkf4ht69a14350q8obw3j6sog2lbwtbv,True,peeling,0.48959119909598425,Driven by: an unusually high transaction frequency (contributed +0.224); consistently high peer geo-velocity (contributed +0.092); physically implausible peer geo-velocity (contributed +0.064).,-0.623536134042731,-0.8768097023970856,-0.143053388290411,0.22366034381692765,-0.009187738171829427,-0.06518158851905265,0.06402060462678914,0.09161705071870671,0.03435313623277177
bc1q1phjhddqef0s9kai1x2iuxorjgru9td57rezw3,False,,0.48945563092039013,Driven by: an unusually extreme single transaction amount (contributed +0.255); unusually large average transaction amount (contributed +0.196); an atypical time-of-day transaction pattern (contributed +0.121).,0.1963116538520409,0.25487767446392096,0.05355559339602057,-0.7835987943889705,-0.3182129997465231,-0.47040838531562745,-0.17765661637866453,-0.17614091929557707,0.12124855957125102
bc1q22hr5sosc0whs14eci9rtj6u5a2x54u44qunf5,False,,0.48922428147693703,Driven by: an unusually extreme single transaction amount (contributed +0.263); unusually large average transaction amount (contributed +0.198); an unusually high number of outgoing payments (contributed +0.190).,0.1976559540705608,0.26341088076611374,-0.14388398955897147,0.13990215076168008,-0.09941051735000928,0.1897256050584942,-0.9346661469056718,-0.9537977365286582,0.048027271117906924
bc1qhszdimopw9i93t3m5txcx7ly6yv0916pjpvwp8,False,,0.4887292098611621,Driven by: an unusually high transaction frequency (contributed +0.178); unusually large average transaction amount (contributed +0.107); an atypical time-of-day transaction pattern (contributed +0.020).,0.10693125190342857,-0.347179495478416,-0.1168510488999351,0.1781821432765239,-0.5449229317412703,-0.4761190550609238,-0.035145366448035405,-0.0630881652714441,0.020120447529183832
bc1qvni8e61493685efzvmt4fvmypj2nnoc3arpyyf,False,,0.4885856994111887,Driven by: an unusually extreme single transaction amount (contributed +0.269); an unusually high transaction frequency (contributed +0.260); unusually large average transaction amount (contributed +0.238).,0.23796864474294707,0.2693687939854839,-0.2998144353344607,0.2604266496655031,-1.0168475612139871,0.06178977019161234,-0.4595374501402311,-0.17897962705676218,-0.14810634480882087
bc1qx7lju6adqc59z6nsm3v3dqju7asxb25t0fw5jd,False,,0.4881414980582574,Driven by: an atypical time-of-day transaction pattern (contributed +0.241); an unusually high number of incoming payments (contributed +0.217); an atypical number of transactions (contributed +0.190).,-0.09160374293184503,-0.7931526069539209,0.18981713355295934,-1.2122432649614259,0.2167276851593179,0.1745402619356216,0.01962729282839035,-0.00456171202727435,0.24056092626357425
bc1q3ifhv1xg1r11q7uww5wfcpkjcslqc3c54wsqt2,False,,0.4877292174691351,Driven by: an unusually high transaction frequency (contributed +0.158); an atypical time-of-day transaction pattern (contributed +0.045); an unusually high number of incoming payments (contributed +0.023).,-0.5535316286614257,-0.46806589966863016,-0.14195061782449903,0.15804040747245338,0.023375160325348223,-0.2444692144470503,-0.03717634615366827,-0.029336363426006082,0.04531489290159444
bc1q5wi6fqjja26yfpmvxpj4hnriuu9k9xjuy0bvr6,True,coinjoin,0.4873308888619585,Driven by: an unusually high transaction frequency (contributed +0.251); consistently high peer geo-velocity (contributed +0.171); physically implausible peer geo-velocity (contributed +0.171).,0.17105885465317527,-0.2393637912177671,-0.6098347720080138,0.2506982707895085,-0.16621906418712185,-1.0216837023263932,0.17113962644953654,0.1713113334871868,0.03716946292163187
bc1qgx5y7zjc7r1qoohf59she953a8b5yk7e315h9h,True,"fanin,fanout",0.48584531804051845,Driven by: an unusually high number of outgoing payments (contributed +0.227); an atypical number of transactions (contributed +0.204); an unusually extreme single transaction amount (contributed +0.190).,-0.4313389875717681,0.18977371381206787,0.20413599232511379,-0.9604725172191863,0.168798341963003,0.22668553477079337,-0.3147990595521402,-0.43281093324631487,0.15942827993567488
bc1qh5hzwr73yao3s0eoarrwws4fzrg4pb7qu3054o,True,coinjoin,0.48508567171766137,Driven by: an unusually high number of outgoing payments (contributed +0.103); consistently high peer geo-velocity (contributed +0.102); physically implausible peer geo-velocity (contributed +0.077).,-0.26276763437625034,-0.3043249989652041,-0.22044463687111052,-0.08675443012201564,-0.4582640283496363,0.10285453620991024,0.07740322162374573,0.10221935558703656,-0.11739345229566783
bc1qam0yws4rhbr3i93qf2hp4c3fx6lbqmlfp36jh8,False,,0.4845032125543584,Driven by: an unusually high number of incoming payments (contributed +0.211); an unusually high transaction frequency (contributed +0.159); physically implausible peer geo-velocity (contributed +0.158).,-1.3037260028334665,-0.24981384859952932,-0.010702976335421872,0.15938369466271712,0.21115685250269312,-0.11309036247092,0.15796135190430055,0.12167124997561689,-0.12255440904318726
bc1qzzg9bcdc25dmup1yvwqj8vv457gnvba43ijwef,True,coinjoin,0.48399087536388,Driven by: an unusually high number of incoming payments (contributed +0.213); an unusually high transaction frequency (contributed +0.159); physically implausible peer geo-velocity (contributed +0.154).,-1.2753438403986297,-0.2609916840032713,-0.014462327826970022,0.15939367175418506,0.2127382988781079,-0.12198558332343029,0.15420330888497547,0.1266853972842519,-0.1143142486433252
bc1qd6oi9di53cd0znuajpbpkvcm2cd1w6rud5wc9f,True,coinjoin,0.48399087536388,Driven by: an unusually high number of incoming payments (contributed +0.213); an unusually high transaction frequency (contributed +0.159); physically implausible peer geo-velocity (contributed +0.154).,-1.2753438403986297,-0.2609916840032713,-0.014462327826970022,0.15939367175418506,0.2127382988781079,-0.12198558332343029,0.15420330888497547,0.1266853972842519,-0.1143142486433252
bc1q7ndcwdhnlbx1z75gbotxxgsh4vwtv7k5uglxkr,False,,0.4835345425754602,Driven by: an unusually extreme single transaction amount (contributed +0.246); an unusually high number of incoming payments (contributed +0.190); an unusually high number of outgoing payments (contributed +0.122).,0.06464375063237117,0.24611532105828343,0.10212050275020815,-1.0107304434762097,0.19014631671195395,0.12233323910089722,-0.1471798341389265,-0.1949207553497358,-0.4926630715611568
bc1q8ueno88uogmvv6v3v020iltr9uqrvn2aejgs5j,True,peeling,0.482914980599276,Driven by: an unusually high number of incoming payments (contributed +0.209); physically implausible peer geo-velocity (contributed +0.162); an unusually high transaction frequency (contributed +0.160).,-1.2948788876513508,-0.22794044015280712,-0.0075378152369572505,0.16025008332275184,0.20901467491052061,-0.11013081750853068,0.16200799145300587,0.12262514890461872,-0.1145947721713984
bc1qv6ckmalq5u6jzv9nou3dyms1mwnpr424tkb9oi,False,,0.48261755205512497,Driven by: unusually large average transaction amount (contributed +0.223); an unusually high transaction frequency (contributed +0.192); consistently high peer geo-velocity (contributed +0.104).,0.22292507784363724,-0.09057571756530222,-0.538146939712673,0.19201605063898822,-0.6045634305414905,-0.22222850545161688,0.050082490075648606,0.10399135588310926,-0.20557932248556174
bc1q4ygyflq8xpa95g1amra5rbaykis11d2mrmtxjq,True,"fanin,fanout",0.4825603317105907,Driven by: an unusually high transaction frequency (contributed +0.274); an unusually extreme single transaction amount (contributed +0.234); unusually large average transaction amount (contributed +0.173).,0.17271705043226976,0.23379439636908053,-0.6182222841228256,0.2742124145629196,-0.5721403380899563,-0.41631630345527415,-0.0879020210597762,0.06716349069121061,-0.14363287946232153
bc1qx3bid6v1lk4aglbd0xqtqv8elspj6sfas04lx5,True,peeling,0.4822354152904233,Driven by: an atypical time-of-day transaction pattern (contributed +0.246); an unusually high number of incoming payments (contributed +0.230); an unusually high number of outgoing payments (contributed +0.226).,-1.4692534820730032,-0.7394577437281006,0.19617000218047048,0.18260469905081936,0.2297573633522486,0.22585726185097282,0.05349066405277109,-0.005176944129652175,0.24563674697507412
bc1qbq6fwsklws8onkctq7vin5lvdo8yu98gfex6dc,True,peeling,0.4820291012509425,Driven by: unusually large average transaction amount (contributed +0.272); consistently high peer geo-velocity (contributed +0.038).,0.2719200865009584,-0.0648385762091601,-0.4139072934075947,-0.1005134527902248,-0.5328451616050398,-0.16116375609350522,-0.07111850596857075,0.037688926039788025,-0.03926900681077387
bc1qnoqu9y3z2t4h20rape6wtlrj4bdfhj4d0jmu3m,False,,0.48198221467394825,Driven by: an unusually high transaction frequency (contributed +0.261); unusually large average transaction amount (contributed +0.253); an unusually extreme single transaction amount (contributed +0.210).,0.2530570997764299,0.2097544614155317,-0.6436573532917917,0.2609523049873016,-0.5911001898688868,-0.47598339480894386,0.10330627946262934,0.1457946344751639,-0.3347328662377219
bc1qe7ajul7w8cof3138i2xog4c8j6e07fpy1aeldw,True,coinjoin,0.4817989141186969,Driven by: an unusually high transaction frequency (contributed +0.272); unusually large average transaction amount (contributed +0.237); an unusually extreme single transaction amount (contributed +0.139).,0.23719014415866413,0.139495348593121,-0.5408789115988423,0.2722796152816191,-0.5733277084807064,-0.18427735116210356,-0.30548471984272874,-0.06030250303317374,-0.05168092101633385
bc1qhd2orwhp6wqfk6xw4emm9vasjevts1hn6bedye,False,,0.4817031653471565,Driven by: an unusually high transaction frequency (contributed +0.247); consistently high peer geo-velocity (contributed +0.130).,-0.1291470990712447,-0.3474114996954076,-0.399926933941269,0.24736385095488816,-0.241556220004139,-0.2508472539605127,-0.005661923252937501,0.12994859294640462,-0.06681095704318593
bc1q3no3aamtfpw6m9hkhjg4ihgjd3ex5mhqnngs2w,False,,0.48141267532148047,Driven by: consistently high peer geo-velocity (contributed +0.220); an unusually high transaction frequency (contributed +0.219); unusually large average transaction amount (contributed +0.082).,0.08169830609625332,-0.0587465686135042,-0.32408800599459237,0.21921021794662243,-1.13462640039931,0.056296361556278464,0.059770292063536706,0.21991926096253844,-0.17456712350291861
bc1qds7kvk1xv1jl7tg6cd2ipe7ykrz3fu0luzj486,False,,0.48140747327505296,Driven by: an unusually high number of incoming payments (contributed +0.213); an unusually high transaction frequency (contributed +0.163); physically implausible peer geo-velocity (contributed +0.154).,-1.2842238829196189,-0.17746388875117652,-0.009427295672866471,0.1631938396098398,0.21269515991691598,-0.12158726248648741,0.1538335550112555,0.12843022739157461,-0.1204244006126369
bc1qu41vsvdt7663c42xcv96q3qzd2lguqionmc7ic,False,,0.4808210533278936,Driven by: an atypical time-of-day transaction pattern (contributed +0.261); an unusually high number of outgoing payments (contributed +0.255); an unusually high number of incoming payments (contributed +0.212).,-1.251729046490359,-0.5590946197169075,0.20555454487089103,-0.11802096386883405,0.21184052376553442,0.25536297951175274,-0.03300854673737601,-0.008899760252521658,0.2610360681714973
bc1q21ej2vhak2x9pf16o8bjmigj6hm3j5uesl4pd8,False,,0.48026685485923076,Driven by: unusually large average transaction amount (contributed +0.177); an atypical time-of-day transaction pattern (contributed +0.142); an atypical number of transactions (contributed +0.079).,0.17698713666691784,-0.042161503323818315,0.0787762422829357,-0.3928453310618923,-0.34196374316047906,-0.46079246558137144,-0.1556083197578769,-0.02470265819814289,0.14239729382021574
bc1qvh30qbkern6yjmk3tgmalwvmb0idd0wpj8yi34,False,,0.4801578586443799,Driven by: an unusually high transaction frequency (contributed +0.265); unusually large average transaction amount (contributed +0.264); an unusually extreme single transaction amount (contributed +0.262).,0.26350411227247394,0.2619923132038008,-0.49979570531064205,0.26538299604396637,-0.31961418804351194,-0.3563743026326349,-0.040511227818345076,0.006152377744584033,-0.5972950145879404
bc1qpif8rdzrq8eb7u6606u00dmdlm9nwjwfdhtf1r,False,,0.48013113575010546,Driven by: an unusually extreme single transaction amount (contributed +0.275); an unusually high number of outgoing payments (contributed +0.207); an atypical time-of-day transaction pattern (contributed +0.185).,0.09230627096276615,0.2752849079715015,0.1508491195855464,-1.0740448140406076,0.17929627905224355,0.2069618389984931,-0.4847589837291812,-0.5469430774326887,0.18531241878994084
bc1q7kb7iyno667vgp52f1johkk7qg24dsysymmq8q,False,,0.4799943636330873,Driven by: an unusually extreme single transaction amount (contributed +0.282); unusually large average transaction amount (contributed +0.202); an unusually high transaction frequency (contributed +0.147).,0.2024255063360928,0.2818199077758532,-0.20259847312005477,0.146990387248839,-0.9052634307743179,-0.47345563006484137,-0.02526708710798038,0.058399284996587635,-0.09457559130094846
bc1q63dc0vsvits03l38gx8m8ct71wb0bjhppipg6a,False,,0.4797934236332129,Driven by: unusually large average transaction amount (contributed +0.276); an unusually high transaction frequency (contributed +0.220); an unusually extreme single transaction amount (contributed +0.116).,0.2764769624932021,0.11611417150311588,-0.27222034948969703,0.21986237086284324,-0.4209712485301948,-0.13838813749688275,-0.43882559385016584,-0.2592045616824518,-0.08818006062160304
bc1qk9azu9pk42ud2dtbzxmuuca7r6d2x6lod6d8e2,False,,0.4797472897386713,Driven by: consistently high peer geo-velocity (contributed +0.143); physically implausible peer geo-velocity (contributed +0.082); an atypical time-of-day transaction pattern (contributed +0.045).,-0.3354991957666286,-0.36854428860206867,-0.22194687005429223,0.041524777878698974,-0.3363693002174782,-0.05303548209477704,0.08178991039587433,0.14278340014750573,0.04538182866211183
bc1qsicvpdqe97n6y2c2bvpdcb4owo52wqqpwdxyas,True,coinjoin,0.47947445820561235,Driven by: an unusually high transaction frequency (contributed +0.224); consistently high peer geo-velocity (contributed +0.142).,-0.23457301816078283,-0.047211930899943744,-0.4457949593415057,0.22415285165250382,-0.2645505375186019,-0.2961751975777582,-0.008532458971198715,0.14203872911785123,-0.06486089848816258
bc1qdhylurtp0lzjjeget1ghr09skdgigatj9tze5r,False,,0.47942988389502283,Driven by: unusually large average transaction amount (contributed +0.283); an unusually extreme single transaction amount (contributed +0.272); an unusually high transaction frequency (contributed +0.259).,0.28325602873177524,0.2718447105826802,-0.7068144900852075,0.25865333896818893,-0.2547091320128127,-0.6444334075240955,0.09441669931386573,0.1802082927911775,-0.4765553679243123
bc1q93qnybmc06wrpx7j86fbojpgjjbkdypjz5eicu,False,,0.47939172952454717,Driven by: an unusually extreme single transaction amount (contributed +0.095); an unusually high transaction frequency (contributed +0.080); unusually large average transaction amount (contributed +0.013).,0.013131792144280422,0.09483350494253079,-0.25500697617452245,0.0804893490341035,-0.09956442349666027,-0.24286435608519938,-0.2071448827195686,-0.17938660915159646,-0.19744443874310388
bc1qxzeanpgxuj3so5xj5i2mt71raih0nogzeon9sz,False,,0.4793576874476843,Driven by: an unusually extreme single transaction amount (contributed +0.164); unusually large average transaction amount (contributed +0.114); an atypical time-of-day transaction pattern (contributed +0.111).,0.11440637364627482,0.16408573038150626,0.06845981944974777,-0.3095962310299669,-0.3385890579113165,-0.48688635735462343,-0.14667664440451741,-0.16815878818559085,0.11104770041547016
bc1qgfxamhv1f070vk32rgwhgxmd7qcq3za8e83mte,False,,0.47931528425326553,Driven by: an unusually extreme single transaction amount (contributed +0.274); unusually large average transaction amount (contributed +0.204); consistently high peer geo-velocity (contributed +0.102).,0.20411234272899456,0.2737067664803298,-0.34849262121371266,0.07785504892549215,-0.7321196735847331,-0.26620198998453126,-0.010781840631179238,0.10242043337401659,-0.29109844161717713
bc1qdv6nyycj4q0rr1l9gvbmqq749q6qf1pafl9woa,False,,0.47924806110426377,Driven by: an unusually high number of outgoing payments (contributed +0.239); an atypical time-of-day transaction pattern (contributed +0.207); an unusually high number of incoming payments (contributed +0.195).,-1.1271710313014638,-0.519255740882494,0.19345342641598934,-0.03560997523578722,0.1954423532379491,0.2390300560476081,-0.0752923433045504,-0.06660968263326039,0.20748598848087146
bc1qsmvvbjb1jven2z7mb41g877fxv7a7kx7mr9vqi,True,"fanin,fanout",0.4787815660533703,Driven by: an unusually high number of outgoing payments (contributed +0.233); an unusually extreme single transaction amount (contributed +0.201); an unusually high transaction frequency (contributed +0.155).,-0.34609382690508367,0.2011957847554557,-0.09004854447254289,0.15536672469950336,-0.10638714364918846,0.2326867203838199,-0.5542464111450879,-0.5120614006860807,0.04545492986351347
bc1q68uuj2g430lr3oozit4mm186zudnmopg8ux018,False,,0.4783808080498789,Driven by: unusually large average transaction amount (contributed +0.296); an unusually extreme single transaction amount (contributed +0.285); an unusually high transaction frequency (contributed +0.140).,0.2959149906001751,0.28472583292996706,-0.2589241931625737,0.1402614360088694,-0.9000255327655887,-0.429271022653034,-0.09341188435589265,0.10065393534313766,-0.10168007088815384
bc1qpig3yvr2eu4kb57l1376qwvgfri7fz5xbiguj9,False,,0.47806578722300114,Driven by: an unusually high transaction frequency (contributed +0.116); an atypical time-of-day transaction pattern (contributed +0.111); an atypical number of transactions (contributed +0.098).,0.03184189154684905,-0.21661386786978715,0.0984707823882557,0.11557930505950703,-0.5060829127308033,-0.41642225517014086,-0.0661064036355637,-0.10400945987190248,0.11132251846403461
bc1q04j3m9iqbq9j2h1tlom344mw04i3dzxlrgnjzm,False,,0.4771523294222045,Driven by: an unusually high transaction frequency (contributed +0.238); consistently high peer geo-velocity (contributed +0.219); physically implausible peer geo-velocity (contributed +0.133).,-0.30162665259821214,-0.6029128052963292,-0.13106421811822055,0.23756490763161867,-0.20837237874796766,-0.2508120964321039,0.13311537350164734,0.21894201234799457,-0.01858668897282445
bc1qvdb828192v4dusgehn0z1r5fn3eh81a4rkgjzo,False,,0.477089809568809,Driven by: an unusually high number of outgoing payments (contributed +0.225); an atypical time-of-day transaction pattern (contributed +0.222); an atypical number of transactions (contributed +0.174).,0.13824973442953395,-0.33726458736081427,0.17448833230335897,-0.828582521824082,0.13656672092191657,0.22494304104869062,-0.2625077382863698,-0.3902042721398046,0.22249546114425026
bc1qcmblepso1gs58pkjousk57qntpapcjpuf7vxqo,False,,0.47641189180488047,Driven by: an unusually high number of outgoing payments (contributed +0.236); an atypical time-of-day transaction pattern (contributed +0.234); an unusually high number of incoming payments (contributed +0.179).,-0.13132776505373556,-0.3046642463500849,0.17903246836168413,-0.7779956778502974,0.1794209719176591,0.23646903337112557,-0.23424290663487718,-0.2817485370208621,0.23425742672862088
bc1q1b86isvyyrkpoywm42yjmleqmj1ssqvrua7bl1,True,peeling,0.4763887675709825,Driven by: an atypical time-of-day transaction pattern (contributed +0.252); an unusually high number of incoming payments (contributed +0.237); an unusually high number of outgoing payments (contributed +0.235).,-1.3363782559183852,-0.7028351420248518,0.19546757490554048,0.1304439160914194,0.237137615532235,0.23451321429487856,0.06563925986843726,0.02414639765299798,0.2517836047729967
bc1qhn14eb8753ayeqahthsjr0fzauxbgk2wbxanj4,True,fanin,0.4763779015308774,Driven by: an unusually extreme single transaction amount (contributed +0.232); an unusually high transaction frequency (contributed +0.135); an unusually high number of outgoing payments (contributed +0.129).,-0.22917651016581458,0.2320818087626326,-0.2273659092972987,0.135433275534241,-0.37794591352399426,0.12878230344349653,-0.16697197620502713,-0.25845026997448006,-0.1361314979522832
bc1qi5482q78e5sfe0x7h2cpcc3zkgyr58mx4yqq14,True,fanin,0.47635931938819903,Driven by: an unusually high number of outgoing payments (contributed +0.217); an unusually high transaction frequency (contributed +0.140); an atypical time-of-day transaction pattern (contributed +0.027).,-0.5111400267093965,-0.0062250561736491876,-0.10279486951819722,0.14024158255943636,-0.09729033593334838,0.21701679380344646,-0.2891686341946558,-0.2769718382133925,0.02716423500221556
bc1q12q4x0808xgbde6tez66190ruiijc57v3wpxwd,True,peeling,0.47618816883741927,Driven by: an unusually high number of incoming payments (contributed +0.213); an unusually high transaction frequency (contributed +0.171); physically implausible peer geo-velocity (contributed +0.169).,-1.2334447112477587,-0.12851580919361477,0.0006279946820572918,0.17090838517016715,0.2131959635167728,-0.10269823713731605,0.1692142144819917,0.13213415427106726,-0.11527883298577324
bc1qfl8mpj4zgu5w4633566dzgg3etivmdh1jilhbi,False,,0.4759622276295156,Driven by: consistently high peer geo-velocity (contributed +0.160); an unusually high transaction frequency (contributed +0.150); physically implausible peer geo-velocity (contributed +0.088).,-0.4152948588060208,-0.6557226645882888,-0.16789538636700455,0.15024438435410548,-0.00995299032048608,-0.08869736696244715,0.08780775177638558,0.15952033013875408,0.05314842182493379
bc1qbi86mtzhsp3v5vs0jzwlsd4tr4gse74v5dm5nq,True,coinjoin,0.47569716346467417,Driven by: consistently high peer geo-velocity (contributed +0.171); physically implausible peer geo-velocity (contributed +0.090); an unusually high number of incoming payments (contributed +0.014).,-0.4880382341438646,-0.2860830090704887,-0.15734471311562048,-0.08635242574600144,0.014436779728344132,-0.10330711095810599,0.09038944322891139,0.17140340640120583,-0.03371317096478254
bc1q1bb2yaj1wr892kdpyta7d589tocp8fp1k8rzuo,True,peeling,0.4748563419819364,Driven by: an unusually high number of outgoing payments (contributed +0.275); an atypical time-of-day transaction pattern (contributed +0.257); an atypical number of transactions (contributed +0.216).,-0.9346400411915131,-0.4827257854778792,0.2160040175563185,-0.2835386552806664,0.1936180626894785,0.2751631221290059,-0.0897526080052885,-0.003585867365571383,0.25699645869196686
bc1qjovhwt3ubjvjkxxkm79pplg1tq1v53hd78rswe,False,,0.47475965130944253,Driven by: unusually large average transaction amount (contributed +0.286); an unusually extreme single transaction amount (contributed +0.192); an unusually high transaction frequency (contributed +0.022).,0.2863303015584109,0.19173809537693315,-0.25986533743436846,0.021595661500695872,-0.4609377187441274,-0.10521190448556783,-0.266927445568534,-0.251984344684497,-0.00418876419746408
bc1qzs13hdnh4nred6m42fq4t7phi0ezf0zpbdurvf,False,,0.47382601482575726,Driven by: an unusually high transaction frequency (contributed +0.285); an unusually extreme single transaction amount (contributed +0.272); consistently high peer geo-velocity (contributed +0.166).,0.15240183945427205,0.27230483019203233,-0.6812864744622843,0.2850586125189746,-0.7769185167297176,-0.27067217809232547,0.06286057300716492,0.16628378026213161,-0.030389604716108125
bc1q07hdhjo5ctzetrij2frnlx6b02b7yjnxz6ytip,False,,0.473610746799398,Driven by: an unusually extreme single transaction amount (contributed +0.258); an unusually high transaction frequency (contributed +0.253); consistently high peer geo-velocity (contributed +0.155).,-0.0006454063763824677,0.2584141306103443,-0.4360478626621804,0.2532145197722679,-0.2612861343720999,-0.2921795153075785,-0.021098456953572126,0.1549555703968883,-0.4689675908164708
