timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,input_prevouts,input_amounts,output_addresses,output_amounts,fee,geo_country,asn,label,pattern_type,sender_entity_ground_truth,output_entity_ground_truth,is_change_ground_truth,coinjoin_ground_truth,geo_exception_ground_truth,chain_id,group_id,hard_negative_chain_id,hop_index,chain_style,mix_size
2026-01-30T05:23:56,137.203.111.248,55.244.39.34,4523,8333,2658cceca6aff4c4778a6d4df03151e20a78c0426fddfb7c749fe59c8078c8cb,['bc1q2abg9sho5d5afql0dgh6m3sgur4pu6w93k8ekt'],['aa2b367927defc6bb3ddb25452d01392f018bddf50b8ae05da56c9a95582a76c:1'],[0.19436095],['bc1qq8su5nkc419u772ns8erkd0rngct2xfdzoejfv'],[0.19422508],0.00013587,US,AS7355,normal,normal,9,[57],[False],False,False,,,,,,
2026-01-30T05:28:31,220.80.225.117,34.154.81.224,1433,8333,8d10ef012d34d425bfcc87b7b73dfc8977a8090d4dfd8fbfbe89bf17d080a2c1,"['bc1qurlzh6a50nooo0nl9c59e7f1811mzwncnpir7n', 'bc1q8e9rivh6t1ntmjsrd9q46nouhfj7upfln4rxyj']","['d25e0cec472271c37e0ce9bdb493bd10b7697025f957da2977084fd15fbce7ef:0', '1ce4e0af1067bb5c940d9ed7a94d235e5962e1abbf321434a3856892d0d002f4:0']","[3.16453905, 3.39123544]","['bc1q3fpoyipk0qtl3q4n89qkns832ejx5td44k1j6f', 'bc1ql2e4f4n3za0co76o8qhe4qgfulz2ads83gyzie']","[3.48630674, 3.06515501]",0.00431274,KR,AS4766,normal,normal,54,"[35, 54]","[False, True]",False,False,,,,,,
2026-01-30T05:36:49,151.179.219.43,106.226.111.23,17872,8333,3af89b0d10fa8cddfbc00dd3bbc93db3fa857f8364728ee96012da820534dca8,['bc1q65kxvf1t2tala753lc58drc11ertj5pht0hl9x'],['seed_3_824496:0'],[3.61774501],"['bc1qdu9v45d3dgc50i32buhbcpla8jz9ds2ulk3fuq', 'bc1qi15cqzcuctsuflsehuds3qsqcq30o30ubmc97c']","[0.68921838, 2.92655133]",0.0019753,US,AS16801,normal,normal,3,"[45, 50]","[False, False]",False,False,,,hardneg_9,0.0,,
2026-01-31T02:25:54,38.164.126.195,152.115.227.3,52070,8333,7893408e9209d407a9e78a2d9d9dc5bad4a6dfd3e874f16f15127faa739033c3,['bc1qi15cqzcuctsuflsehuds3qsqcq30o30ubmc97c'],['3af89b0d10fa8cddfbc00dd3bbc93db3fa857f8364728ee96012da820534dca8:1'],[2.92655133],"['bc1q82sfr23c60cjbmuvhgqk820ps5i5ftojtbpgt9', 'bc1q67st8li72w4oebmqpjbmwmnohg3vtl1drz0xv6']","[0.70607038, 2.21764341]",0.00283754,US,AS174,normal,normal,50,"[26, 55]","[False, False]",False,False,,,hardneg_9,1.0,,
2026-02-01T15:53:14,161.235.8.32,164.36.6.253,30052,8333,0a2fea29019c9c3808431b8a43e8998f15b57b7f616748a70548b76b82ff8baf,['bc1q0hpmnz1udbfwyjxrpj1epkyrybovakhejla0gn'],['genesis_30_961816:0'],[0.13295648],"['bc1q15ahdbvzb0oih5csk30lvylkfxhkc856wpr97y', 'bc1qygwow7l7j7y96yg626m8a41zblm576m2yvp6mp']","[0.10949037, 0.02337125]",9.486e-05,US,AS13695,normal,normal,30,"[52, 30]","[False, True]",False,False,,,,,,
2026-02-01T15:56:34,3.175.61.253,136.4.84.113,62665,8333,b1ccfbb419b06c979ab403cb8e414f4fbc5840746540ccf6222a5f50b103bac9,['bc1qasfqbvh0kw3pgsf3yn72bhon4wbabq0fot10gd'],['1ed66c42fc408fee76dd6103b3a4af668f9e6ae0e9b6ffc919162d6ffad58fc5:1'],[0.05419219],"['bc1qugnekrcpprcjiwvhdk8lw2lm349el8hl88kzru', 'bc1q6x3b9kyhkzh6ejebhbw9kckwdhx5wgtm16ymbn']","[0.03974724, 0.01437308]",7.187e-05,US,AS16509,normal,normal,63,"[59, 63]","[False, True]",False,True,,,,,,
2026-02-01T16:06:30,116.38.47.104,110.108.253.69,3913,8333,4b764841a8de3e709ec6326ee1e5ef29808c96022bc234eda2aacc1b162655a0,['bc1qxaji0y6dpbhsahxthv3a3zmf8mdd4v30t9nt3w'],['e40bef221aa6a3c5dfa623deeb52e8f5574f430b91de37242540b23cd8f11614:0'],[0.04787082],['bc1qugnekrcpprcjiwvhdk8lw2lm349el8hl88kzru'],[0.04780587],6.495e-05,KR,AS17858,normal,normal,0,[59],[False],False,False,,,,,,
2026-02-01T16:10:42,151.179.219.43,171.183.32.204,2368,8333,502d62006b1e891c35e848d04d4b2019d5876d493ad7eb743006593afef782d0,['bc1q6vgtvyfyk3md6x73zca7fxloz2rcu8kd9gnlpy'],['c2f1772af5565e87de8e61a84207b49696c52bf419ef914d6b8a7a66131b83a6:1'],[0.3396292],['bc1q10q2lg1zhqunue7a34mpyo2tla27f8lwvv59ho'],[0.33909429],0.00053491,US,AS16801,normal,normal,36,[13],[False],False,False,,,,,,
2026-02-01T16:10:49,116.38.47.104,220.80.225.117,63787,8333,a268c51fca02788894c958737ce2782b6adb65a8a18c56db861f307d4082eecb,['bc1q7yirq8rtm4j3dab42hhihxs58yreg2iv7zzj64'],['45fb04d2d8dc494d1b02e809a9e538a4c819ece386fb67c13bf95b45951aa7c0:1'],[0.0282959],"['bc1qotuo4uw590z92jn67lm8e49ite92srl3vzzxt9', 'bc1q3chnj6gdtgcg8zf2l4c0bb6pyma1t6sif6dohe']","[0.01547062, 0.01277893]",4.635e-05,KR,AS17858,normal,normal,31,"[55, 31]","[False, True]",False,False,,,,,,
2026-02-01T16:18:41,222.64.67.64,216.201.250.37,12042,8333,b841a547b8b44f03afbc89930a2bae0b0b3bbdc54d2ffb761034beceaabfd53e,"['bc1qr90mwb4ll3k4bk8ejnfmoctclka9lz57v4ndjm', 'bc1qeiqetk5lp9c5so79h4ha0mvf4s2ni8tndfww41']","['6afbe3c793b907f4741d91a92684d2b02d45e7e8968068b6dd5a7e60e0f47447:1', '7a2fb975d58c7fe0a086ed8cb0f0e64d7c185e4fd4d1b47315eeed0c12cafe63:0']","[0.04730533, 0.49385696]","['bc1qdvvpgb8iy525fnscqqavaqdmfztgp8d20gm62s', 'bc1q60yup1shntcvl0yqzdubb9mit3vhtn7su62j8l']","[0.4244988, 0.11575167]",0.00091182,CN,AS4812,normal,normal,27,"[35, 27]","[False, True]",False,False,,,,,,
2026-02-01T16:26:54,106.226.111.23,148.137.212.97,10909,8333,50760a6287692116c6f0d4ef9b895cc6d6e02b9d739c916a3dd126ab4a13d634,['bc1qmyofqewaouaxeqbnhl1n13jcat9mx2x18hafey'],['genesis_13_432005:0'],[0.09004093],"['bc1q9e8cdk9x0740c98uzzy00ew9jzf4epm7zdng61', 'bc1qsp5ooa9czv7pqovvi1yx9dy39ck5b8u8h7bi8t']","[0.04112624, 0.04879522]",0.00011947,CN,AS4134,normal,normal,13,"[40, 13]","[False, True]",False,False,,,,,,
2026-02-01T16:36:40,116.38.47.104,220.80.225.117,62682,8333,278bf4d303f5440789d8d3ce97b1824cb007e64cb96da2348c3a4374ced57304,"['bc1qvh30qbkern6yjmk3tgmalwvmb0idd0wpj8yi34', 'bc1q9jrd4hqfghdiluvnhdczp0nwntj5r2slrw4vnz']","['230afbacd8dbbc88e2573051cad501a970c271318ebcd64e3d007e190597e287:0', '258c454c55b64b33426b5148d722212ea73b35c037e7b6e44b5b62dad2964362:0']","[1.0060275, 1.43168877]","['bc1qqjsqcz0n04oae7l0rcti8f34gadktoc1yfmhby', 'bc1q8p8o85biofu2ncu22kb8ohl1zumkvgg4np4d8j']","[1.37600119, 1.05896119]",0.00275389,KR,AS17858,normal,normal,5,"[0, 5]","[False, True]",False,False,,,,,,
2026-02-01T16:46:13,88.24.23.26,19.117.196.23,6760,8333,4a0347b39bbe3ac0d153735159d8931750544363c1ea37644d94831a27c82f8b,['bc1q4jgsqof3wgi8y0423h7t6udojy6g107g8o8g8h'],['4d8232aa42a0cc9f206bdfd84f674be9baeee6ce7c9b3d0882483d495275304c:1'],[0.01053108],"['bc1qb08vydwox06zxunhu25z8kq86ynii88bycznyr', 'bc1qb9j52oyyr2ozz9z76mh8pu9jn01n3p6egkazal']","[0.00663983, 0.00388359]",7.66e-06,ES,AS3352,normal,normal,51,"[43, 51]","[False, True]",False,False,,,,,,
2026-02-01T16:52:07,216.201.250.37,151.179.219.43,30724,8333,daf9c0f523daa0a567f3d77dbb0d77152b1ca51fc9cc07438f4539747dfe3016,"['bc1qyrmjljx8xgsic43olfark6o0u93mzywr7mkgxu', 'bc1q802xvxitifxziu6hulprx05h3k7ujj31w0gq34']","['490b30cee352a73d7ed27db81695b4b0eaabb9b309320d1578ddd2ab80b5ca1b:0', '32513a2526f0088c62cbed04248185e76787820851176d78a00e6e19adf68d12:0']","[1.28818345, 3.43622469]",['bc1q9lny2svhotqf74rqvfx2zvl9e9zr3rzn9l3h03'],[4.71647212],0.00793602,US,AS25956,normal,normal,14,[24],[False],False,False,,,,,,
2026-02-01T16:56:54,217.154.105.133,110.108.253.69,56345,8333,23eb581cf6275860ef732093f29f55e18738d2d8adfdfc3139d7c9b7fa5d5c84,['bc1qpqo2lngixmc4sx27dcbhhlk3yjz99106ak32oo'],['c14b5f5b2400d86c5f0aee3d266be0054a0a15732d437e7d1c16b8e6bb9532fd:1'],[0.08701516],"['bc1q1aysv6o9e9nhcgw33a8ncxcwc0bogwhupof0hk', 'bc1q8xvi673kllzcuh1i8yatye737fentd7kfn8k6p']","[0.06660563, 0.02033134]",7.819e-05,ES,AS8560,normal,normal,11,"[25, 11]","[False, True]",False,False,,,,,,
2026-02-01T17:05:29,151.179.219.43,136.4.84.113,46394,8333,0da50e24940322dff6441b3700fb67d89078bc570c098cf209093d42b32670dc,['bc1q3h8g8t922d0nx5wt3hju31fi0n6dgg5gr0xafg'],['45f57043b13a94e96304eead0557d075748ca853cd8a550e9b478cb0a7555a8e:0'],[1.41861895],['bc1qyyom0f6qepyohakc37wmfpta7ls9b7ry0cgq4h'],[1.41654177],0.00207718,US,AS16801,normal,normal,3,[11],[False],False,False,,,,,,
2026-02-01T17:07:40,217.154.105.133,152.115.227.3,27048,8333,911faa0d525ba36900d663016cf61fc07257c9e282c27519580df5ee6b5e5544,['bc1q6g5g79or7875aud9k9tr74qgefqjg02u1g463s'],['seed_48_417329:0'],[6.34375757],"['bc1q6hhwmf1gzvg042mz8m6xhigx1pzgsvanry632i', 'bc1qhd2orwhp6wqfk6xw4emm9vasjevts1hn6bedye']","[1.31155882, 5.02794614]",0.00425261,ES,AS8560,normal,normal,48,"[5, 32]","[False, False]",False,False,,,hardneg_13,0.0,,
2026-02-02T00:18:02,88.24.23.26,71.47.184.65,3552,8333,5163f3bfdca8c6c3825df45cf60750b5aa50aefe700f8c0dacc88c373a1eebaf,['bc1qhd2orwhp6wqfk6xw4emm9vasjevts1hn6bedye'],['911faa0d525ba36900d663016cf61fc07257c9e282c27519580df5ee6b5e5544:1'],[5.02794614],"['bc1qnidp9mgyh523ggodlught7ehmgoloqc3xnchkv', 'bc1q6qjiujv6oh9sdbdw2pcn9t84azytjxepq85jsg']","[0.94339925, 4.07984486]",0.00470203,ES,AS3352,normal,normal,32,"[29, 2]","[False, False]",False,False,,,hardneg_13,1.0,,
2026-02-02T07:59:07,217.154.105.133,110.161.71.64,53043,8333,2ed8404ef57b55411ae2f03c7f9d26b27c82e46604bb6ea1d64cac39ab3a1a12,['bc1q6qjiujv6oh9sdbdw2pcn9t84azytjxepq85jsg'],['5163f3bfdca8c6c3825df45cf60750b5aa50aefe700f8c0dacc88c373a1eebaf:1'],[4.07984486],"['bc1q82sfr23c60cjbmuvhgqk820ps5i5ftojtbpgt9', 'bc1qw9xa3kx7eedtjvzhwjr64dpja1wj0tpac56t4u']","[0.33105969, 3.74752078]",0.00126439,ES,AS8560,normal,normal,2,"[26, 7]","[False, False]",False,False,,,hardneg_13,2.0,,
2026-02-04T06:22:47,217.154.105.133,110.108.253.69,7875,8333,65cbe5cb161d2f9ca948ff0f8dc3dccc28d221c15b308b223401a1b9f1c23149,"['bc1qhd2orwhp6wqfk6xw4emm9vasjevts1hn6bedye', 'bc1qmp9a9uri7ev4dh9ugf10oo1pvlnd581lto4rq3', 'bc1qnoqu9y3z2t4h20rape6wtlrj4bdfhj4d0jmu3m']","['f3c85db52a155af82bfd03668d3f3dcf4c0497439a57f658003d37a5cca80097:0', '0279854d0b1f9adfce475078579feff12211bd2ec6ab5e5e1e452b6f1f52a16b:1', '2f1b5eacf48b0a128affdfd39349c6226e19a07d17c98d25042d21ff63d65cb7:0']","[0.32546633, 1.3752605, 1.84640778]","['bc1qst5v0175du23jh0zagrd1ppkpggersduhh03g9', 'bc1qh8hyf87sw1k9m94uzxy4g8on3w9hx6i62r2cxt']","[2.12181525, 1.4193991]",0.00592026,ES,AS8560,normal,normal,32,"[30, 32]","[False, True]",False,False,,,,,,
2026-02-04T06:26:53,220.80.225.117,72.86.165.251,32295,8333,017b9485498f83eb74acb41815335bd55b40e2bf1658216a0fa92c77fed4c520,['bc1qqjsqcz0n04oae7l0rcti8f34gadktoc1yfmhby'],['278bf4d303f5440789d8d3ce97b1824cb007e64cb96da2348c3a4374ced57304:0'],[1.37600119],['bc1qxlaxhnoc2xi3rnc02blu27xnpzcu7mpa7dzvhl'],[1.3748403],0.00116089,KR,AS4766,normal,normal,0,[36],[False],False,False,,,,,,
2026-02-04T06:26:58,1.219.103.177,69.48.69.247,10832,8333,a7649ef3a0395af497a1a2b95148c1937dc3d84af8565db09521832a62cbd5e5,['bc1quusfn07ea28ditmownx23veuljgqpq8r4hc7jv'],['1ed66c42fc408fee76dd6103b3a4af668f9e6ae0e9b6ffc919162d6ffad58fc5:0'],[0.04678662],['bc1qryztbvhuazun6fht60kusfhvmljekbvxsogb20'],[0.04675139],3.523e-05,KR,AS3786,normal,normal,57,[10],[False],False,False,,,,,,
2026-02-04T06:32:17,158.71.105.209,69.48.69.247,11835,8333,67e392f2913a79c7c513d19aebd0730a44244f056917c0628c4da95dad859de6,"['bc1qpseimvihcwi64ciyhe7ur23gdppq0y9dom5igq', 'bc1q2zl15s74nddafs1iym90pkr1ifsi159i3hz3zs', 'bc1q2zl15s74nddafs1iym90pkr1ifsi159i3hz3zs']","['1794ed9b987bd2b044d078674cdc8c5b25ad7cf5cd3c4362fe0dec9c2eff121d:0', 'e766d0351b24bcfbc8cdad06fd0f3ed2b8c2789f2a3decc18c8aef09f81f11d4:0', 'a733aec13fa82faf75f1dad2b68d3383289ead54c4a85f9086184b5a7e0aebc5:1']","[2.50924522, 0.04908023, 0.65334468]",['bc1q3fpoyipk0qtl3q4n89qkns832ejx5td44k1j6f'],[3.20812027],0.00354986,US,AS26810,normal,normal,4,[35],[False],False,False,,,,,,
2026-02-04T06:39:38,221.216.67.123,55.244.39.34,26952,8333,ddba4d8de40fbed82269f06975fe97bd22c51437a38042dab2c5725d0399713d,"['bc1q3fpoyipk0qtl3q4n89qkns832ejx5td44k1j6f', 'bc1qooh1xawj28cw9rtnfw6szf4lur02tyaxy2nz5x']","['8d10ef012d34d425bfcc87b7b73dfc8977a8090d4dfd8fbfbe89bf17d080a2c1:0', 'bf85de4c8c04a94d0f9c204fdbbc6ac059c3f86459e12be61133416791e9606d:1']","[3.48630674, 0.06942196]","['bc1qi15cqzcuctsuflsehuds3qsqcq30o30ubmc97c', 'bc1qqmutwxpiwhwu6yhvwnlbs0umiffvmam3jkx2ka']","[2.11928199, 1.43041323]",0.00603348,CN,AS4808,normal,normal,35,"[50, 35]","[False, True]",False,False,,,,,,
2026-02-04T06:44:56,168.46.48.1,26.71.63.151,56725,8333,3f717eab782218a7281654d90d5b05b54817a2c34a8f9e942e5e0a3070aa3ff2,['bc1qd643j2x9a6tdv9rruhcu5m767jez24wpfdfhj0'],['8d26c6ce120f183a3f22606672715e4a9b5a0a77ffbc54138ddb84a9e83d062b:1'],[0.01522383],"['bc1q4ygyflq8xpa95g1amra5rbaykis11d2mrmtxjq', 'bc1q5d3nmyb4bomzqb09uw8pdwxezihzvzgmffohk9']","[0.00914691, 0.00605937]",1.755e-05,US,AS1761,normal,normal,23,"[26, 23]","[False, True]",False,False,,,,,,
2026-02-04T06:54:34,1.219.103.177,83.145.172.141,49869,8333,af1cf6c924aaa4d6bf47454c036bba59eb59b89da5ebc4b02ff56e7b0baba3a4,['bc1qxeghpmxpkn3b8pfy4qcyd52alunqr8o1kjwv2q'],['8088f8d7fcde1eae66e8509de97104623424a23a9d5f63241886bef8e53f3d9f:1'],[0.9182114],['bc1qhbn5elb45l6d10a1whhkt1yjfe8udttj72ugl6'],[0.91690976],0.00130164,KR,AS3786,normal,normal,58,[22],[False],False,False,,,,,,
2026-02-04T06:58:25,168.46.48.1,137.203.111.248,19098,8333,e2392ce0877abfd61e5536ac8c4d608e5d952517c868eed408be2d40cadbb82b,"['bc1q5d3nmyb4bomzqb09uw8pdwxezihzvzgmffohk9', 'bc1qjc2r07lp7dfjcp0tlz1xgpxahkudiz1xevo7q5']","['3f717eab782218a7281654d90d5b05b54817a2c34a8f9e942e5e0a3070aa3ff2:1', 'aa2d92879033a79e75cb7c396156694473238957f3af1b17de9add705f6d0362:1']","[0.00605937, 1.08633043]",['bc1q4u89yjb1qx6gvwrdmly4lyk83tqll8os9xtogn'],[1.09054633],0.00184347,US,AS1761,normal,normal,23,[19],[False],False,False,,,,,,
2026-02-04T07:08:22,220.80.225.117,125.167.1.223,20463,8333,c88f9c51bacd140a0a1fce989621e151676d746fcb0572c6c16ba0190235882e,['bc1q3chnj6gdtgcg8zf2l4c0bb6pyma1t6sif6dohe'],['a268c51fca02788894c958737ce2782b6adb65a8a18c56db861f307d4082eecb:1'],[0.01277893],"['bc1qzgivse00hu3x5u7df891qcg41rk4mkzom2e1ba', 'bc1qku4nc0iba65d2h5lomzolmyqa78cuhcztgzohc']","[0.00945942, 0.00329631]",2.32e-05,KR,AS4766,normal,normal,31,"[16, 31]","[False, True]",False,False,,,,,,
2026-02-04T07:11:34,168.46.48.1,102.156.119.110,26638,8333,b2cefdb2402352a73cc01fb2f067a0ff0779d23db2ccfee037abd002db2d00e7,"['bc1q8t6aidizs3j0evzymkx9khh83gsv5e033dzqq5', 'bc1qyuxczaumapqppmj6jfhvsthbnbizfwtjsjffp5']","['f5ba37a71bd79a91d1443fc6cbc78dd966ff0fc04e382663b35f59480b8ac8fb:1', '67b694cf6956b833f4cc075964832f3b7fb80793f49cb342add23641c586e35c:0']","[0.03482887, 0.09078509]","['bc1qhn3f9zxqerbkn3dkvr5nbhgpbktmav6763v1m3', 'bc1qhdkxzo0yx2tbt68lzf4nub5xx9pkqgbhlft2nb']","[0.07606557, 0.04947927]",6.912e-05,US,AS1761,normal,normal,14,"[16, 14]","[False, True]",False,False,,,,,,
2026-02-04T07:17:25,221.216.67.123,199.47.234.163,1634,8333,d4e8d2abbe08c5004a5de5d2f072e0bb2e1a7f187a9a0fb841df5a3468c83c92,['bc1q10q2lg1zhqunue7a34mpyo2tla27f8lwvv59ho'],['5b5aefc4c915637abdf0eff101d5d3fbfc6eba8f6b9f4bb007bf13df54303380:0'],[0.08297334],['bc1q58cuij0yxiyqbvtdg3c6scivuqt2lwhedhthru'],[0.08284102],0.00013232,CN,AS4808,normal,normal,13,[49],[False],False,False,,,,,,
2026-02-04T07:19:49,217.154.105.133,55.244.39.34,48059,8333,35b9eed938ec697450242e71e7209d5c66b2d02b717be6bba210529c6fd895ed,['bc1qhkcqwb00n114py4fngbg4pdfcopzfzz5t6v8vl'],['24aae2652f3d13ac0516968186c8cb55e829f8bde695998ab7db692e81e1113d:0'],[0.35991169],"['bc1qw9xa3kx7eedtjvzhwjr64dpja1wj0tpac56t4u', 'bc1qhop0e62n3pp1vm3i0gxhc660ujrihz8eekc8u0']","[0.28574651, 0.07367555]",0.00048963,ES,AS8560,normal,normal,1,"[7, 1]","[False, True]",False,False,,,,,,
2026-02-04T07:22:40,137.203.111.248,221.216.67.123,62978,8333,663f3c68ab367950b933a1e94417d2d12d07e32d96f43b55b09b7d2319563312,['bc1qr0aymk99jcjn9978imoe0sy5ypuplvqexuyhey'],['f675b401273c73130f369cfe98355edcc032e449c15c396146be62ded55a509a:0'],[0.12037974],"['bc1qo3xt083rwr3ow37gjnxi5p2qfs7glb82motz60', 'bc1qfiigu72dd9eqsimyo7wy66qb3kbwifd8wzgl51']","[0.07188413, 0.04838257]",0.00011304,US,AS7355,normal,normal,12,"[57, 12]","[False, True]",False,False,,,,,,
2026-02-04T07:29:22,217.154.105.133,148.137.212.97,63127,8333,2d3380abf08ee3042fdc6d17cec26a6b5c001861fbfe838bcfb13e956409a0ed,['bc1ql12qfaf5kcihdiy4nrmqyz6y3z1de1e1630poc'],['12d016b1f41b0bf7f963bdec703b55def054e3471fb73cd24559448c3dab2b48:0'],[2.12215514],"['bc1qx15dtoz5sthslmwa6tj3kps04jse17quami0uz', 'bc1qegyyj5n860ath9kp6asssuljaf4wnsmw5gyrw6']","[1.19174078, 0.92757845]",0.00283591,ES,AS8560,normal,normal,51,"[11, 51]","[False, True]",False,False,,,,,,
2026-02-04T07:34:51,164.36.6.253,193.210.30.71,15640,8333,911bbaed344e9a1a09adb34439160a83709ff5f96f7165b0fff5dc75943df398,['bc1qmx15z8vmuhxid4n1u3493wxa73jgzlma5uofwb'],['bc4b960be12605f8c3bd7f26ee04253bacb251c0cb3e522035a271ca63d9d38c:0'],[1.44955544],"['bc1qnoqu9y3z2t4h20rape6wtlrj4bdfhj4d0jmu3m', 'bc1quacotfvan0fvel57obvlxuiiy3xgwk1gpcxway']","[1.09696958, 0.35087752]",0.00170834,US,AS43310,normal,normal,29,"[32, 29]","[False, True]",False,False,,,,,,
2026-02-04T07:44:07,217.154.105.133,83.145.172.141,63003,8333,4f170ef24a677b0dc5aa418db554ede09598a79f07fdfab475e83caa827b8372,"['bc1q15ahdbvzb0oih5csk30lvylkfxhkc856wpr97y', 'bc1q15ahdbvzb0oih5csk30lvylkfxhkc856wpr97y']","['genesis_52_148533:0', '8088f8d7fcde1eae66e8509de97104623424a23a9d5f63241886bef8e53f3d9f:0']","[0.1153261, 1.86110243]",['bc1qf3d4d32nkx5zt5tt9ka1dluclle4a2g76rwr3s'],[1.97373892],0.00268961,ES,AS8560,normal,normal,52,[55],[False],False,False,,,,,,
2026-02-04T07:51:00,151.179.219.43,181.149.148.147,1376,8333,28a2242656501ba628e98b971b9abbd621f665ca5af5e0c12af63e755dc06c09,['bc1qdygfliji18k0axycelos6zle6kwhef0votqtxh'],['seed_49_781562:0'],[18.62398829],"['bc1qsr3jfyusq1u97rwjvie6dueprtiry3ti0m2q22', 'bc1qgvzpfcglckwt2e077u55d5q3ov9jydfzdtc5pa']","[2.46191738, 16.15493557]",0.00713534,US,AS16801,illicit,peeling,49,"[61, 49]","[False, True]",False,True,chain_1,,,0.0,loose,
2026-02-04T08:06:12,99.57.123.128,188.52.52.81,60861,8333,d436c8f37c192be928fc3f22d77ce4964f0a44d199ddd57f1cc4fd49f7f2a151,['bc1qgvzpfcglckwt2e077u55d5q3ov9jydfzdtc5pa'],['28a2242656501ba628e98b971b9abbd621f665ca5af5e0c12af63e755dc06c09:1'],[16.15493557],"['bc1qxx60lxet8sjtnwu9s151vl9rz4d4yji359t8zg', 'bc1qo5awlgitiz7tfp3g21cqtp3174gu65s6y5h3o0']","[2.73983354, 13.39966805]",0.01543398,US,AS7018,illicit,peeling,49,"[64, 49]","[False, True]",False,False,chain_1,,,1.0,loose,
2026-02-04T08:37:13,99.57.123.128,38.164.126.195,31635,8333,43f4022c01af8cefba2ce4f289e5a2505c729fa8c39a6fced50aede7b83e025f,['bc1qo5awlgitiz7tfp3g21cqtp3174gu65s6y5h3o0'],['d436c8f37c192be928fc3f22d77ce4964f0a44d199ddd57f1cc4fd49f7f2a151:1'],[13.39966805],"['bc1qd1xmxb9yo18pajssuuqo1vsmado8e7flqhrrpz', 'bc1qit8d9gx2hivdts8mg00crz17a8rnxpwnua6tdx']","[2.30492518, 11.08368774]",0.01105513,US,AS7018,illicit,peeling,49,"[61, 49]","[False, True]",False,False,chain_1,,,2.0,loose,
2026-02-04T09:01:15,151.179.219.43,106.226.111.23,11946,8333,74c17d15cf4ccca14b12735423b606fd8ec8d1cda961aafa3b305922c5a04b32,['bc1qit8d9gx2hivdts8mg00crz17a8rnxpwnua6tdx'],['43f4022c01af8cefba2ce4f289e5a2505c729fa8c39a6fced50aede7b83e025f:1'],[11.08368774],"['bc1qzmvutiymr0az0znz3t1wm3eqlsu8mijpw105uv', 'bc1qqwfwp9k1uoaa2qyruy4kj8gvskoi4swh0tt9kv']","[1.43080695, 9.64610626]",0.00677453,US,AS16801,illicit,peeling,49,"[63, 49]","[False, True]",False,True,chain_1,,,3.0,loose,
2026-02-04T09:27:12,221.216.67.123,53.30.179.137,27022,8333,9f0011e1890fb299437889b850ea10a655d104243ee4541e631fd0b4421ed9b7,['bc1qcgaghft9zzcgl9fwvvskp30tx8j1ccm0w3c1za'],['fffd8e3afd0d0ce19e3614a0cbc192f9baf52e1fa4a275de9fb98c9930f7da52:0'],[0.80624375],['bc1q1w1ht7pze9vifttd96qe3rzsj49itn7s55j2o7'],[0.80478142],0.00146233,CN,AS4808,normal,normal,44,[20],[False],False,False,,,,,,
2026-02-04T09:34:06,222.64.67.64,95.153.70.98,44603,8333,3c6fba3d6ad2af286d977ba858ce75ce3b42c18d6171b4d434749bd5284d3547,['bc1qfyiifa2lr9p6hjb2jtxb02b6lkc86y5o44iuse'],['68d5b401c97d57e17ac3be440bded885aca3b20c7b4b7212fba1358d3b4acdd1:1'],[0.06777786],"['bc1q3fpoyipk0qtl3q4n89qkns832ejx5td44k1j6f', 'bc1q1a5ugxbrytivr40dm9if826bhyz1ov5vxa8mku']","[0.04339483, 0.0243473]",3.573e-05,CN,AS4812,normal,normal,21,"[35, 21]","[False, True]",False,False,,,,,,
2026-02-04T09:39:12,171.183.32.204,125.167.1.223,62095,8333,6f2b5e46e2e16ca7d1b722b1f3488f58f902be517c21702df44f3b5f9858fa3c,['bc1qst5v0175du23jh0zagrd1ppkpggersduhh03g9'],['c8bde28e8cb2ffbc2884761b389834a711863ce3e6d48b17326911edfea8b761:1'],[0.28997911],['bc1qxtf52bwhnybjk8jv7ojmp6o6f7n2elmv5e71g4'],[0.28961548],0.00036363,SG,AS13803,normal,normal,30,[31],[False],False,True,,,,,,
2026-02-04T09:44:18,116.38.47.104,88.24.23.26,12185,8333,157a28bcb32bfa5a5d323c3230344165ba7dfd07c8590ac29cf7c5ffe4d2a8c4,"['bc1qxtf52bwhnybjk8jv7ojmp6o6f7n2elmv5e71g4', 'bc1qku4nc0iba65d2h5lomzolmyqa78cuhcztgzohc']","['6f2b5e46e2e16ca7d1b722b1f3488f58f902be517c21702df44f3b5f9858fa3c:0', 'c88f9c51bacd140a0a1fce989621e151676d746fcb0572c6c16ba0190235882e:1']","[0.28961548, 0.00329631]","['bc1qv4bktcv1ltwbj9uu2bl7amkoh109zdo0d3fvnv', 'bc1qnipg43tlrcelmdz5vaiegd572i2f8rpjx0wuzl']","[0.18831719, 0.10431313]",0.00028147,KR,AS17858,normal,normal,31,"[58, 31]","[False, True]",False,False,,,,,,
