wallet,avg_amount_zscore,max_abs_amount_zscore,tx_count,tx_frequency_per_day,fan_in_degree,fan_out_degree,max_geo_velocity_kmh,avg_geo_velocity_kmh,time_of_day_entropy,entity_ground_truth,involved_in_illicit_pattern,pattern_types_involved,avg_amount_zscore_log,max_abs_amount_zscore_log,tx_frequency_per_day_log,max_geo_velocity_kmh_log,avg_geo_velocity_kmh_log,anomaly_score
bc1qvh30qbkern6yjmk3tgmalwvmb0idd0wpj8yi34,-0.4327588704716198,0.5720658597325703,6,0.1421483596726419,3,3,114.72192944164895,34.886660801801995,2.584962500721156,5,False,,-0.35960186565135727,0.45239058863360226,0.1329110149436386,4.751190153332649,3.580365661037287,0.4801578586443799
bc1q0sqcnf9w5n9c70pa8jx54pegjks4i2nr1p02jy,-0.3726119771038858,0.4646776238732699,3,0.0787564980947429,2,1,26237.251094816776,13124.360215265666,0.9182958340544896,9,False,,-0.3167154773059124,0.38163516629040656,0.0758089871236551,10.174973590486822,9.48230153205584,0.4578014755446574
bc1qlhalckz3vwlo7ammpq0hzyjb48wumh9nklybwg,-0.4677931258209755,0.4677931258209755,2,0.1402572356662462,1,1,22.87364791853684,22.87364791853684,1.0,17,True,coinjoin,-0.3837599977965447,0.3837599977965447,0.1312538822735962,3.172775253078839,3.172775253078839,0.38886835467008435
bc1qmp9a9uri7ev4dh9ugf10oo1pvlnd581lto4rq3,-0.4266227043978844,0.606381361093495,6,0.1304571688277829,3,3,14119.372825449936,2835.106528584487,1.2516291673878228,32,False,,-0.3553099057764338,0.473984047543013,0.12262212509005967,9.555373914767344,7.9501874499171,0.46613218894744135
bc1quqdn05xt54fn5g77lk6hqiv929sevl7fq8aby5,-0.4419953757521162,0.4419953757521162,2,0.1403694608691696,1,1,0.0,0.0,1.0,9,False,,-0.3660278320282924,0.3660278320282924,0.13135229838280377,0.0,0.0,0.39146369603836223
bc1q1egom62hdxc6rijkq2zuv1fkhnnk8fwrpk0zfk,-0.3610842082309615,0.3610842082309615,2,0.1396211322401192,1,1,5.104522382565093,5.104522382565093,1.0,6,False,,-0.30828159407784445,0.30828159407784445,0.13069586702893468,1.809029870688172,1.809029870688172,0.4013518354600243
bc1qnwbhkvjz09owgmf4ln5rgsg6a8mlik22xmq664,-0.0686908903116005,0.3783120389364184,5,0.1078785018373057,3,2,2832.4539822228826,714.5897998918882,2.321928094887362,47,False,,-0.06643443242854405,0.32085959030712713,0.10244692693100813,7.949251734864729,6.5731070976088395,0.43787712733955814
bc1q58cuij0yxiyqbvtdg3c6scivuqt2lwhedhthru,-0.5452559586413785,0.6068162793324618,6,0.1562651660709258,3,3,2811.244281019752,576.1035130744426,2.584962500721156,49,False,,-0.43518956565165756,0.474254754975479,0.1451951263603578,7.941738120074904,6.358021649160604,0.45409475024502055
bc1qjojwlrkxjtmyswe1ga6srg1yd5my3gdilk1qy7,-0.5803000179706098,0.600675516927666,2,0.1409892911779704,2,0,2.818481406820246,2.818481406820246,1.0,39,False,,-0.4576147138045655,0.47042573822499534,0.13189568536522905,1.3398528060979003,1.3398528060979003,0.45701919967137894
bc1qj7q4kfmm0qpop1o8m291azhzknl2luhhs4dilr,0.8072676114202416,2.195269223527833,5,0.1078643874988171,3,2,1476.9810771624852,460.3048605370085,2.321928094887362,30,False,,0.5918160977229654,1.1616713482944565,0.10243418688020466,7.29843229842381,6.134059127115697,0.4985242056877998
bc1qvuupltxu3yf15z08n10hlinh8jv7fxp323c9nu,1.226087624305984,1.226087624305984,2,0.1626875072376169,1,1,39.8125093002535,39.8125093002535,1.0,47,False,,0.8002456160974711,0.8002456160974711,0.15073414202097232,3.7089886349141983,3.7089886349141983,0.4705789444015258
bc1q24d7v911pjq50xcxmsy3paua3aipjiylqx1um5,-0.5945897765551869,0.5945897765551869,2,0.056007319845552,1,1,0.5382239653376011,0.5382239653376011,1.0,43,False,,-0.46661650977458985,0.46661650977458985,0.054495116931970046,0.4306284816375084,0.4306284816375084,0.39799513505572764
bc1qe8a54hbph1ve8susfh70m9ohdsrs8anp8dmlc8,-0.4067798274827435,0.5978708494521459,4,0.1597339985219059,2,2,18377.15187407413,6134.171466279386,1.5,23,False,,-0.3413032822219783,0.46867202396040547,0.14819066720329727,9.81891783993321,8.721793305618245,0.4356515758541467
bc1qasfqbvh0kw3pgsf3yn72bhon4wbabq0fot10gd,-0.5887170563797287,0.5887170563797287,2,0.1431581110088421,1,1,0.0,0.0,1.0,63,False,,-0.46292680774696926,0.46292680774696926,0.13379470508748995,0.0,0.0,0.3875783038191517
bc1ql9ysu51epxu7b6nbhgfb2flurmw3uqhwtek17m,-0.6046432679475569,0.6046432679475569,2,0.325534692616504,1,1,0.2285865035619421,0.2285865035619421,1.0,54,False,,-0.4729014689168829,0.4729014689168829,0.281815919634535,0.2058643244699844,0.2058643244699844,0.40083205952906464
bc1qeiqetk5lp9c5so79h4ha0mvf4s2ni8tndfww41,-0.4790066235627249,0.6005280519739419,4,0.1120674168525269,3,1,179.23985165642603,68.01284625139286,1.5,27,False,,-0.39137066212480437,0.47033360728070867,0.10622082065661005,5.194288473090062,4.234292664824787,0.44212570822636443
bc1qe7ajul7w8cof3138i2xog4c8j6e07fpy1aeldw,-0.1836466786052123,0.7061104714974529,7,0.1625037179980122,4,3,42804.79667146643,7439.576879044981,2.235926350629033,20,True,coinjoin,-0.1686000785875009,0.5342162016608318,0.1505760567521198,10.664428808648443,8.914703662327307,0.4817989141186969
bc1q6xlyjmazrvhpj93rvuv5ybd4xdd8iuzv3zbxpq,-0.2704006455849016,0.2704006455849016,2,0.1764289674310901,1,1,46.10217770057055,46.10217770057055,1.0,17,False,,-0.23933231968511834,0.23933231968511834,0.1624835511883965,3.852319235634439,3.852319235634439,0.4072034999296904
bc1q04j3m9iqbq9j2h1tlom344mw04i3dzxlrgnjzm,0.3446758011802028,1.6221313464198943,5,0.1425312628467848,3,3,2936.5654054281554,753.9698261312398,2.2516291673878226,21,False,,0.29615294398426995,0.9639874780684996,0.13324620695389142,7.985336423882208,6.626677783061301,0.4771523294222045
bc1q3618leu6zu1tozhdv5ojzto7d835kuc9pbtyjr,-0.4214059825510242,0.5212082613375327,4,0.0930902320710394,3,1,50.01295365338271,16.67098455112757,2.0,48,False,,-0.3516465103162678,0.4195049278602268,0.08900876028928945,3.9320795936770954,2.871924003575498,0.4552219555952937
bc1qotuo4uw590z92jn67lm8e49ite92srl3vzzxt9,-0.5808541053937321,0.602015473931018,4,0.1146396794600258,2,2,4.397756294089967,1.951790648179228,2.0,55,False,,-0.45796527401591447,0.47126250773248834,0.10853119525051184,1.68598336613128,1.0824119855849077,0.4712890673995367
bc1qrzcm8jj6avp1eoxlzki2so19v58b1v1ccofh91,-0.499281598527152,0.499281598527152,2,0.1199569321292286,1,1,0.0842322993996229,0.0842322993996229,1.0,37,False,,-0.40498605906726104,0.40498605906726104,0.11329023111160419,0.08087217839798085,0.08087217839798085,0.39194013123076976
bc1qnozemdmz5rgoi9wm1sav9cng8tana6u48gwghm,-0.1092604106511005,0.1092604106511005,1,1.0,1,0,0.0,0.0,-0.0,25,False,,-0.10369349653921874,0.10369349653921874,0.6931471805599453,0.0,0.0,0.4334918976671686
bc1q52e77dyvgdgfwmqx327ycif8r2bc9r4x1v4dx6,-0.3181298665813156,0.3216634343172934,4,0.2382797525641273,2,2,227.71120041666512,92.89747307844652,2.0,53,False,,-0.27621396429250034,0.2788911207541423,0.21372312011123487,5.432460074104415,4.542203475079448,0.4236177345232452
bc1quzs1xke1kwonrrlrnr2kyb3gd60uglbb8nmt3y,-0.0634868810120692,0.8887253203680513,6,0.1681367823861152,3,3,2082.563718806984,770.2308559857242,2.2516291673878226,33,False,,-0.0615530199093563,0.6359021678711576,0.15540998575669493,7.641835032975616,6.6479877528508755,0.4413218303188927
bc1qxa7hy7ai33993n4bfiy5pu5wh50jyook63rvwo,-0.3691401312825486,0.5842656877626382,4,0.1131830404907742,2,2,1126.571206192005,382.1931836293423,1.5,14,False,,-0.31418290139111554,0.4601210115001486,0.10722351563688624,7.027821223433259,5.9485392579148595,0.4162145288914571
bc1q8zzkk4j1o5hd4hsbrebndycpn0p1xs910baf4j,-0.584759326849776,0.584759326849776,2,0.0801127141380859,1,1,0.0,0.0,-0.0,46,False,,-0.46043255154092094,0.46043255154092094,0.07706540063315871,0.0,0.0,0.43449351824758464
bc1qcituf8cyotwg7nfdinu31eiwucx67xkwq0ywm9,-0.0210250760169806,0.547049600422943,4,0.2350403227451839,2,2,3850.08436183159,1285.9777522804168,0.8112781244591328,10,True,"fanin,fanout",-0.020807099132625465,0.4363496334059307,0.21110361954304133,8.256110040049021,7.160051920951311,0.4479654375998598
bc1qna2fqztio4m7pp0pnnlo0hhgh5xw6t1oxhfdxk,-0.2115901180149065,0.6062984622846779,3,0.085752596480769,3,0,27014.45747160971,13508.274326714552,0.9182958340544896,25,False,,-0.19193364399283921,0.47393244027842824,0.08227338384671487,10.204164480119971,9.511131715722899,0.5054896403358864
bc1qnyj0ufo2hoq5e7l7w05y2da5b4l6hfh4n6v3rz,-0.6051310067880483,0.6051310067880483,2,0.1763731435144594,1,1,0.0,0.0,1.0,14,False,,-0.4732053774179164,0.4732053774179164,0.16243609805463613,0.0,0.0,0.38760248946038645
bc1qy69xfq1enngay37vg688u595cekof92y8lz8cv,-0.3051390838147116,0.5762565906207711,3,0.0762298235067836,2,1,88.88872665759804,44.98834263310994,1.584962500721156,11,False,,-0.26630961273145837,0.4550527894909607,0.07346402955205118,4.4985725349226,3.828387943353213,0.4089253181808492
bc1qm242om7ztrj67dxlse33dcnf225aa35wfw5q52,-0.3714923978616207,0.6069137364332077,4,0.1141093805769061,2,2,1689.131166652044,567.4239397346716,2.0,2,False,,-0.3158994884429518,0.474315405434788,0.1080553239174527,7.432561418308931,6.34286751309582,0.4140939066842652
bc1qcgaghft9zzcgl9fwvvskp30tx8j1ccm0w3c1za,-0.4664636882911262,0.6024926074387718,4,0.0929632770846329,2,2,28.840037833085677,13.800727001153527,2.0,44,False,,-0.3828538483317651,0.47156029665931537,0.08889261035424209,3.395851043199558,2.694676301263201,0.43046604698991076
bc1qdv6nyycj4q0rr1l9gvbmqq749q6qf1pafl9woa,1.385104210046409,1.385104210046409,2,3.4553089382123576,1,1,833.5294941819949,833.5294941819949,1.0,37,False,,0.8692428173255463,0.8692428173255463,1.4940964049185024,6.726868086014763,6.726868086014763,0.47924806110426377
bc1qf8c8clrki72oalfwypeek035n8cqphli5l692t,-0.3173079739003449,0.6067679062393228,3,0.1921192562494348,2,1,2948.298287024784,1476.6121630023638,1.584962500721156,28,False,,-0.27559024045049485,0.4742246495913662,0.17573261082789493,7.989322552233436,7.298182660444521,0.4143472261635568
bc1ql5nfltq680cog1zn1riamwu28rl5h3g7vkc5ss,0.5466254995881612,0.5466254995881612,2,2.4609775549732253,1,1,527.6047068127048,527.6047068127048,1.0,54,False,,0.4360754605702396,0.4360754605702396,1.241551079504535,6.2702409064300255,6.2702409064300255,0.42885097944952133
bc1q5uzbikcidkwnnhj7xvg0fn9xuy41ibljh75lxo,-0.4768682779394506,0.6053798474580151,9,0.2233634875956569,4,5,8023.958953950618,1099.41977330635,2.94770277922009,1,False,,-0.38992381740535104,0.4733603936640917,0.20160402235533614,8.990311833212628,7.0034469980877665,0.5210457638911759
bc1qfe8e5tnlztwxol4bkuu5czeccfs7i19mo1rtsx,-0.5810582855238919,0.5810582855238919,1,1.0,1,0,0.0,0.0,-0.0,11,False,,-0.4580944237868127,0.4580944237868127,0.6931471805599453,0.0,0.0,0.39354812357904423
bc1qryztbvhuazun6fht60kusfhvmljekbvxsogb20,-0.5239934215948044,0.5912725019702777,6,0.1924129038388304,3,3,50119.25455935872,10103.278851787303,2.2516291673878226,10,False,,-0.42133414071629605,0.46453401185487014,0.1759789044999158,10.822180487994686,9.220714261807393,0.4677584101804456
bc1qu5jslhgmrzzqo17rv2y7cdabbajaq08dnx80nk,-0.3608763481739789,0.3914945980356633,3,0.244324083831816,2,2,160.23640278241086,105.01885875470644,1.5,58,False,,-0.3081288658857349,0.3303784198603285,0.21859247793787476,5.082871628290418,4.663616991067715,0.4314780496833771
bc1qhonbpqga6x85zzhjy8gy39bu4uz2z0kdn3tn60,-0.593762722016993,0.593762722016993,2,0.163560933546745,1,1,5.979757023934937,5.979757023934937,1.0,51,False,,-0.46609771233477454,0.46609771233477454,0.15148507329285074,1.9430141058438801,1.9430141058438801,0.3898544483178972
bc1qrtmpv5lmq15fbs4wvt3f2f3hycpesbda7xfizm,-0.5763738228205793,0.5886776607282272,3,0.0960871189878823,2,1,1.5961160017445597,0.7980580008722797,1.584962500721156,9,False,,-0.45512716053005386,0.4629020102918143,0.09174667349443981,0.9540164826449559,0.5867071940787877,0.4553493212978678
bc1qkhw8gakh3ycqe8xavmnkw7wvy9rmjr211pv58y,-0.0834238959961187,1.0978126870373273,8,0.2074081809204278,4,4,3035.8257265334364,532.7755080591282,2.75,49,True,coinjoin,-0.08012630048366969,0.7408952243091967,0.18847606300774578,8.018568079972663,6.279975353675629,0.5042066550477857
bc1qmx15z8vmuhxid4n1u3493wxa73jgzlma5uofwb,-0.1590878956993967,0.5635469510580138,6,0.1940144447945819,3,3,296.7189283842485,91.58647861503944,2.584962500721156,29,False,,-0.14763339901392936,0.4469569269231593,0.17732111271514014,5.696149848077226,4.528143111714249,0.4673771890805003
bc1qhra1361bgmy4iqz6df08upnzasywdrkupcj8mo,-0.5092883052222351,0.5167308670690537,4,0.1378189355879915,2,2,88.60124666005353,36.22201558459693,1.5,28,False,,-0.4116382186752792,0.4165572733345027,0.1291132154775173,4.49536923350076,3.616900403014848,0.4243789256538172
bc1q765efuxq9njc2gouifezac2exva5e742grrdnw,-0.5050249460069377,0.5050249460069377,2,0.0681899437196193,1,1,3.738167398889056,3.738167398889056,1.0,20,False,,-0.40880947348336044,0.40880947348336044,0.06596557464931732,1.5556504362414332,1.5556504362414332,0.3967079633204801
bc1qv50ew25x1fvk1pbcd6fxnoq37ktll8sn5yz7vx,-0.4718957204870089,0.6065965655494607,4,0.138620429907839,2,2,161.32684870892976,55.411015386985206,2.0,54,False,,-0.3865511757368113,0.4741180070417714,0.12981738038093105,5.0896118872650415,4.032664447713714,0.41469496972450354
bc1qvi7lig9gmykvygw22ygyzthqse0kivwm53noz7,-0.5962194466588533,0.5962194466588533,2,0.0542711351995108,1,1,13.281106285008246,13.281106285008246,1.0,17,False,,-0.467637987482196,0.467637987482196,0.05284966105990658,2.658937424849673,2.658937424849673,0.39133934388372205
bc1qq9vjuhbp9vrnegn2b4jtj27yh6uamwjpiwujt4,0.3181360269805804,0.3181360269805804,2,0.0690144906466993,1,1,15.776951330334006,15.776951330334006,-0.0,52,False,,0.2762186378721114,0.2762186378721114,0.06673718728003394,2.820005999808554,2.820005999808554,0.4644554213370613
bc1q9jrd4hqfghdiluvnhdczp0nwntj5r2slrw4vnz,-0.3560099136902958,0.6021943393242571,4,0.1070654856005286,3,1,840.7935629540837,287.36781001790115,1.5,5,False,,-0.3045465004725228,0.4713741517282623,0.10171280789422756,6.735534809543256,5.66423678343199,0.4342149540731944
bc1qyuxczaumapqppmj6jfhvsthbnbizfwtjsjffp5,-0.1610482240278778,0.5761497027416254,6,0.1883731197662778,3,3,984.3686031008996,255.15294525928795,2.584962500721156,14,False,,-0.1493232384835182,0.45498497597376797,0.17258524550691576,6.893015787516706,5.545774708500986,0.45129254025607946
bc1q550kqpga8vc1j2t2tngtg2lgj3s6ogq4ivn2qq,-0.4270081250739277,0.4438157048735756,4,0.1284107240789428,3,1,119.55178360172238,64.2704005583294,2.0,37,False,,-0.3555800322934355,0.3672894041215672,0.12081020389258773,4.792079400052546,4.178538649572211,0.4445683625048444
bc1qzfvb9ektr1t05qxs2u4oj7g4ebc94e6nkar1h1,-0.0742332495641559,0.6058854793631325,6,0.1695281075247718,4,2,2186.36708168756,659.2329046065695,2.584962500721156,43,False,,-0.0716071508720016,0.473675304988966,0.1566003405495887,7.690453853728529,6.492592658538462,0.47186023203600513
bc1qjoznhe8ifxdnm655ck3tb94cllsad0ucswnqmw,0.0409225545395188,0.0409225545395188,2,1.2583104560647214,1,1,274.61594291923785,274.61594291923785,1.0,9,False,,0.040107391610342415,0.040107391610342415,0.8146169478905015,5.619008385504244,5.619008385504244,0.43801766992698843
bc1qdnobk8hup3ftj6ac4jrcq97rcq6w948ju63lxs,-0.226496924886011,0.6943431026978543,4,0.1681433538858094,3,1,346.7213719334006,117.76053651396845,2.0,41,False,,-0.2041620774862039,0.5272951156847276,0.15541561136604903,5.851401503714988,4.777109167517288,0.4416521180730035
bc1qy4vy32i3pj7k99bv2j3t4h8qfdtn0plcfr7cl6,-0.4833949543292958,0.4833949543292958,2,4800.0,1,1,46127.45335332553,46127.45335332553,-0.0,24,False,,-0.3943333488916531,0.3943333488916531,8.476579508530941,10.739185247989044,10.739185247989044,0.5448302398484619
bc1qohpii2mvv4dc0fp672zfbqbk4y7zxdfld9cba7,-0.2938558500573036,0.2938558500573036,2,0.0712747497237484,1,1,0.0,0.0,1.0,57,False,,-0.25762679115417075,0.25762679115417075,0.06884929425573258,0.0,0.0,0.40636021491364105
bc1q0kz6xnomb42o3q825q30zx815g5fjd5mbfsrkh,0.1303255867933115,0.8303551487885886,4,0.1662103416882565,2,2,2277.63700916384,763.680546715481,2.0,52,False,,0.12250572112838502,0.6045100184003881,0.1537594676179598,7.7313327401947145,6.639458160620389,0.4424328539435827
bc1qhfy40jotv7h10b8vk9qkav8c3pq5u74ij643yu,0.561499619562209,1.2856029279809116,4,0.1250124795443989,2,2,1072.2481662096789,549.0654017208288,1.5,30,False,,0.44564665410485316,0.8266298529893074,0.11779412852321196,6.978444998470253,6.310037183376708,0.4668943169984787
bc1qulthycx8ae0jxyo6hfd7lttc954ai2278eqe12,-0.2050180490194321,0.6017632778821378,7,0.2175966151637641,4,3,3687.1145626761263,1424.5195362890538,2.521640636343318,40,False,,-0.18649454526980536,0.4711050711122109,0.19687892819678507,8.212870647826374,7.262291613126619,0.4649400008562334
bc1qw819fmsyg91mmo1ds3hgw10c9ix6r1nxhbqam9,-0.6052337596864243,0.6052337596864243,2,0.084746968015376,1,1,18.49533111556052,18.49533111556052,1.0,16,False,,-0.4732693906412636,0.4732693906412636,0.08134675059250984,2.970175006930514,2.970175006930514,0.39078246622766916
bc1qr90mwb4ll3k4bk8ejnfmoctclka9lz57v4ndjm,-0.5730262639662133,0.5910822585111835,3,0.1074912082808042,2,1,15.627472964234784,12.7296136268461,1.584962500721156,27,False,,-0.4530013206730603,0.4644144504145912,0.10209728455874116,2.811056325208182,2.6195550785861124,0.4191592722618175
bc1qcz75t6xdo7l5dl0ed8a6b3odf76img7zd3q0e0,-0.4339256568386094,0.5968569343087265,4,0.1666416736301606,2,2,9939.908518397448,3640.10920195791,1.5,36,False,,-0.36041589762474296,0.46803728119289006,0.1541292569950716,9.204413695715065,8.20004364002392,0.42712081297660165
bc1qygtmov6ki4epxr9ogjegxeyeb900yeh8uxz3ad,-0.4922005973610986,0.5008254506080029,3,0.0942671258309745,2,1,11.921736580008854,5.960868290004427,1.584962500721156,64,True,peeling,-0.4002519413776057,0.4060152571537579,0.0900848477143736,2.5589108995396153,1.9403042208761372,0.42828228321031137
bc1q0shdkkg1r1cqkih548jrpe2xn9txfjnjd5sloc,-0.4643554834569868,0.4643554834569868,2,40.668392562956,1,1,0.0,0.0,1.0,38,False,,-0.38141520263292805,0.38141520263292805,3.7297428692872883,0.0,0.0,0.4371606033760976
bc1q1pmrg0zpzjho4vudqhibmqimi8acueobqt0d9t,-0.4022775254501189,0.4022775254501189,2,0.3746430809190029,1,1,3.667672799534094,3.667672799534094,1.0,0,False,,-0.3380977187020605,0.3380977187020605,0.31819411990900814,1.5406606176089934,1.5406606176089934,0.39849041925239254
bc1qzhhnbavekvqhmie22tw1bytxza43holdu7jpmm,-0.3107949979732691,0.3107949979732691,1,1.0,1,0,0.0,0.0,-0.0,55,False,,-0.2706338218246137,0.2706338218246137,0.6931471805599453,0.0,0.0,0.4063917860981263
bc1qhkcqwb00n114py4fngbg4pdfcopzfzz5t6v8vl,-0.4600204128912252,0.5219988669131789,6,0.2530230742010664,3,3,4173.535231211269,1912.7215417021437,2.584962500721156,1,False,,-0.3784504170548518,0.4200245149669298,0.2255590909088326,8.336758309222652,7.556805076424825,0.46133875350288767
bc1qaont75ez6iz8er6u0estie6sv5itmtjlegp4h2,-0.2292226696938984,0.4210462443756258,4,0.169256695703789,2,2,59.02763279402869,25.39944464988941,1.5,38,False,,-0.2063819937447884,0.35139339212915377,0.1563682441020434,4.094805002770225,3.2733429739419733,0.43279865730823297
bc1qhwswczt0lfj4b121y50df0wcyr2p6xcw8afmne,-0.2040841021864748,0.4992043320841672,6,0.2511624256360092,3,3,4429.392233229366,1004.53789080804,2.2516291673878226,45,False,,-0.18571919676141782,0.4049345220950758,0.22407305969622288,8.39624339935209,6.913277892051223,0.4377900010758707
bc1qnwd0jfneo2s9nblgu0tbqoivwqm91284sec275,-0.0063107349281761,0.6070392317258163,4,0.1665697098573506,2,2,8459.470101424886,5105.252596241206,1.0,39,True,"fanin,fanout",-0.006290905621781205,0.47439349947904796,0.15406757053722028,9.043160018600762,8.538221067051994,0.44291274045116696
bc1qjt660j08xtr5igzgxoiyfoy0sxylka51e04pd8,-0.6042596912416891,0.6072033842805032,5,0.1571046771735268,3,3,2433.005091630194,662.0173132747409,1.792481250360578,2,False,,-0.47266239860994436,0.47449564021603663,0.14592091704350788,7.797293365422932,6.496801103381473,0.44266888647775604
bc1q8t6aidizs3j0evzymkx9khh83gsv5e033dzqq5,-0.3762111355716445,0.5953671357680188,6,0.2498794948423792,3,3,1629.1063801144833,338.09707308213063,1.792481250360578,14,False,,-0.31933416928936176,0.46710388891455046,0.2230471425409367,7.39640055554513,5.826286417664471,0.43888510181060086
bc1qbobcd11r89d842zsa6ha3vmot4saymwr03v867,1.2245747364997337,1.2245747364997337,2,156.80580762250457,1,1,25572.447782115785,25572.447782115785,-0.0,25,True,coinjoin,0.7995657676875607,0.7995657676875607,5.0613652114259455,10.149309896196549,10.149309896196549,0.5028356989577893
bc1qktior4v1og07vscqmpd7z4kso03w2mrop2byee,-0.1202951192426115,0.5270878399487026,5,0.2057376026425852,3,2,156.00394011620776,82.56802132680681,2.321928094887362,52,True,fanin,-0.11359214992091385,0.42336254910638654,0.18709149805017106,5.05627090131498,4.42566092689694,0.4419836714322283
bc1q2abg9sho5d5afql0dgh6m3sgur4pu6w93k8ekt,-0.0177892389167047,0.5405779262223912,4,0.7052787749046465,2,2,41117.00701993808,13734.0513590654,1.5,9,True,"fanin,fanout",-0.01763286223077607,0.4321576227946102,0.5337286017130031,10.624201431540506,9.52770633780636,0.4676987888881509
bc1qx3x10y14dsf2uwufuk15u2486d43i21pu8bwau,-0.5509009709666393,0.5509009709666393,2,0.1475343072760539,1,1,0.1035967969638042,0.1035967969638042,1.0,37,False,,-0.43883603364964147,0.43883603364964147,0.1376155599139704,0.09857466100430315,0.09857466100430315,0.3913282538967865
bc1qvni8e61493685efzvmt4fvmypj2nnoc3arpyyf,-0.4527156327935792,0.5815835585876648,5,0.1582270367518919,4,1,42916.629499209404,10953.44310461867,1.9219280948873625,48,False,,-0.3734346550376562,0.4584265973900809,0.14689041930491326,10.667037964539249,9.301500415923986,0.4885856994111887
bc1q1aysv6o9e9nhcgw33a8ncxcwc0bogwhupof0hk,-0.3463849514650002,0.5844538225189149,3,0.1235276288223508,2,1,133.7359666791938,73.60671063226847,1.584962500721156,25,True,coinjoin,-0.29742318696405357,0.4602397564732441,0.11647340408306517,4.903317060983202,4.312230458020165,0.4063823789270036
bc1qarpkfzqfo5yvmtd503779u7c1a7yj8hqde7m7h,0.0477018520768578,0.1297527906428286,4,0.1673741485397138,2,2,394.5366757815289,161.67948055881166,2.0,17,True,coinjoin,0.046599053130166546,0.12199883944811633,0.15475690906721445,5.980243515604958,5.091781888009655,0.45192717634041546
bc1q6oq7qh96ycfnhp39lqt9ngq6tlv0gub5kb3pkb,-0.0602808367229876,0.3549417286414607,5,0.2069135963307322,3,2,923.8236777004608,268.03177469484496,2.321928094887362,34,True,coinjoin,-0.058533813338196315,0.303758448714287,0.1880663540772509,6.829603100640167,5.594829494168214,0.44582532050384227
bc1qqy3ot760rs6c4x56v3dgs9gt0r0vip35t54gyl,0.1297527906428286,0.1297527906428286,2,0.3750447644575633,1,1,7.280391048693688,7.280391048693688,1.0,49,True,coinjoin,0.12199883944811633,0.12199883944811633,0.3184862865577375,2.113890195385059,2.113890195385059,0.42407037841369327
bc1qgwlf9yxam97yofcx7culoqvbv1jpvktaf6blbv,-0.3118598516837766,0.5883852138698625,4,0.1258442873575649,2,2,56.18529951568696,20.37836224705284,2.0,39,False,,-0.27144586445322083,0.46271791141134905,0.1185332318400144,4.04629686388121,3.062379300560509,0.421711431497811
bc1qooh1xawj28cw9rtnfw6szf4lur02tyaxy2nz5x,-0.5804093980571572,0.5834865907588849,3,0.2213201679710781,2,1,53.05520126683525,29.02789136451014,1.584962500721156,35,False,,-0.4576839261693823,0.4596291188576936,0.1999323785860118,3.990005770109096,3.4021266618978356,0.41614749019435315
bc1q4jgsqof3wgi8y0423h7t6udojy6g107g8o8g8h,-0.5602490840946401,0.603711894438536,4,0.1265660998414627,2,2,55.02316115072116,23.270221618279844,2.0,51,False,,-0.44484547780709705,0.47232087637768844,0.11917415634711942,4.025765197206726,3.189250151063933,0.4288725307599546
bc1q3c36vfh3mi2dnodkd3hhgwhp08d2qlaw8f52k1,-0.4633440891407144,0.5805518705825491,4,0.1256418879002426,2,2,171.7613074803185,57.48326687509383,2.0,56,False,,-0.380724288602013,0.45777407123183644,0.11835343996734671,5.151910916252786,4.068740676998437,0.4142605149217441
bc1q1amisu1o67u61o85vo1tk5ezs96kw0pn524ksk,-0.4358750341078319,0.5924259418053452,4,0.2107580520735824,2,2,9566.541150066105,3219.8618627752007,1.5,3,False,,-0.36177444323747077,0.46525860302196936,0.19124665276315267,9.166131518316591,8.077404261971065,0.42619478377439857
bc1qcix39ellhlrswp0ykkswnwzf8y7p62zko0e49z,-0.5413681952298351,0.5413681952298351,2,0.3568345799140128,1,1,57.28407169178235,57.28407169178235,1.0,1,False,,-0.43267046045861957,0.43267046045861957,0.3051544721060337,4.065328843193099,4.065328843193099,0.39782907765133413
bc1qqafqsdq26rl0nwrn57lws1yq6t0otgpeqcyh20,-0.372553295178568,0.372553295178568,2,0.3776760247849891,1,1,14.69634325440381,14.69634325440381,1.0,3,False,,-0.3166727243788524,0.3166727243788524,0.3203980395688693,2.753427771493405,2.753427771493405,0.3987374124491853
bc1q802xvxitifxziu6hulprx05h3k7ujj31w0gq34,0.2683701785600844,0.5727978397629322,4,0.167146681369384,2,2,199.9484659479628,95.9808585579572,2.0,14,False,,0.23773275233666882,0.45285609691219475,0.1545620363823059,5.303048486867379,4.574513624576328,0.43581364151579066
bc1qzhz3e88seby8en00bgbb1r3yqs5pyyz5ymit72,0.0333942519431962,0.5973639605678244,6,0.1881656714527195,3,3,11522.79173679583,2379.8879710981123,2.2516291673878226,43,True,"fanin,fanout",0.032848774578717654,0.46835474593940735,0.17241066530241694,9.35216902391302,7.775228794182151,0.44369667843242344
bc1q23ba9incu2lqm585u7d2xg770xdhj5sc36u9cy,-0.1424433062065881,0.594417761869464,6,0.253218473225468,3,3,14866.707574788965,5413.674700930025,2.2516291673878226,58,True,"fanin,fanout",-0.13316921997869144,0.46650863001336823,0.22571502083106867,9.606946863130434,8.596868083933462,0.4425126368176318
